"location","source","target"
"242841733-0-41641","enriched heather ale",""
"242841733-0-41642","consummate heather ale",""
"242841733-0-41643","fortified  Heather Ale",""
"242841733-0-41644","hildegarde ale",""
"242841733-0-41645","invigorated hildegarde ale",""
"242841733-0-41646","fortified hildegarde ale",""
"242841733-0-41647","enriched hildegarde ale",""
"242841733-0-41648","consummate hildegarde ale",""
"242841733-0-41649","fortified  Hildegarde Ale",""
"242841733-0-41650","bile-beer",""
"242841733-0-41651","invigorated bile-beer",""
"242841733-0-41652","fortified bile-beer",""
"242841733-0-41653","enriched bile-beer",""
"242841733-0-41654","consummate invigorated bile-beer",""
"242841733-0-41655","fortified invigorated  Bile-Beer",""
"242841733-0-41656","greef ale",""
"242841733-0-41657","invigorated greef ale",""
"242841733-0-41658","fortified greef ale",""
"242841733-0-41659","enriched greef ale",""
"242841733-0-41660","consummate invigorated greef ale",""
"242841733-0-41661","fortified invigorated  Greef Ale",""
"242841733-0-41662","mazte beer",""
"242841733-0-41663","invigorated mazte beer",""
"242841733-0-41664","fortified mazte beer",""
"242841733-0-41665","enriched mazte beer",""
"242841733-0-41666","consummate invigorated mazte beer",""
"242841733-0-41667","fortified invigorated  Mazte Beer",""
"242841733-0-41668","ash-slake ale",""
"242841733-0-41669","invigorated ash-slake ale",""
"242841733-0-41670","fortified ash-slake ale",""
"242841733-0-41671","enriched ash-slake ale",""
"242841733-0-41672","consummate invigorated ash-slake ale",""
"242841733-0-41673","fortified invigorated  Ash-Slake Ale",""
"242841733-0-41674","bloodfroth",""
"242841733-0-41675","invigorated bloodfroth",""
"242841733-0-41676","fortified bloodfroth",""
"242841733-0-41677","enriched bloodfroth",""
"242841733-0-41678","consummate invigorated bloodfroth",""
"242841733-0-41679","fortified invigorated  Bloodforth",""
"242841733-0-41680","honey mead",""
"242841733-0-41681","invigorated honey mead",""
"242841733-0-41682","fortified honey mead",""
"242841733-0-41683","enriched honey mead",""
"242841733-0-41684","consummate honey mead",""
"242841733-0-41685","fortified  Sun's Dusk Ale",""
"242841733-0-41686","dark meat beer",""
"242841733-0-41687","invigorated dark meat beer",""
"242841733-0-41688","fortified dark meat beer",""
"242841733-0-41689","enriched dark meat beer",""
"242841733-0-41690","consummate dark meat beer",""
"242841733-0-41691","fortified Dark Meat Beer",""
"242841733-0-41692","sun's dusk ale",""
"242841733-0-41693","invigorated sun's dusk ale",""
"242841733-0-41694","fortified sun's dusk ale",""
"242841733-0-41695","enriched sun's dusk ale",""
"242841733-0-41696","consummate sun's dusk ale",""
"242841733-0-41697","fortified Sun's Dusk Ale",""
"242841733-0-41698","golden pear ale",""
"242841733-0-41699","invigorated golden pear ale",""
"242841733-0-41700","fortified golden pear ale",""
"242841733-0-41701","enriched golden pear ale",""
"242841733-0-41702","consummate golden pear ale",""
"242841733-0-41703","fortified Golden Pear Ale",""
"242841733-0-41704","sylph-mead",""
"242841733-0-41705","invigorated sylph-mead",""
"242841733-0-41706","fortified sylph-mead",""
"242841733-0-41707","enriched sylph-mead",""
"242841733-0-41708","consummate sylph-mead",""
"242841733-0-41709","fortified Sylph-Mead",""
"242841733-0-41710","jagga",""
"242841733-0-41711","invigorated jagga",""
"242841733-0-41712","fortified jagga",""
"242841733-0-41713","enriched jagga",""
"242841733-0-41714","consummate jagga",""
"242841733-0-41715","fortified Jagga",""
"242841733-0-41716","sorghum sweetmilk",""
"242841733-0-41717","invigorated sorghum sweetmilk",""
"242841733-0-41718","fortified sorghum sweetmilk",""
"242841733-0-41719","enriched sorghum sweetmilk",""
"242841733-0-41720","consummate sorghum sweetmilk",""
"242841733-0-41721","fortified Sorghum Sweetmilk",""
"242841733-0-41722","fermented treacle tea",""
"242841733-0-41723","invigorated fermented treacle tea",""
"242841733-0-41724","fortified fermented treacle tea",""
"242841733-0-41725","enriched fermented treacle tea",""
"242841733-0-41726","consummate fermented treacle tea",""
"242841733-0-41727","fortified Fermented Treacle Tea",""
"242841733-0-41728","moon-sugar double brew",""
"242841733-0-41729","invigorated moon-sugar double brew",""
"242841733-0-41730","fortified moon-sugar double brew",""
"242841733-0-41731","enriched moon-sugar double brew",""
"242841733-0-41732","consummate moon-sugar double brew",""
"242841733-0-41733","fortified Moon-Sugar Double Brew",""
"242841733-0-41734","shornhelm ale",""
"242841733-0-41735","invigorated shornhelm ale",""
"242841733-0-41736","fortified shornhelm ale",""
"242841733-0-41737","enriched shornhelm ale",""
"242841733-0-41738","consummate shornhelm ale",""
"242841733-0-41739","fortified crisp Bitter Tea",""
"242841733-0-41740","bog-iron ale",""
"242841733-0-41741","invigorated bog-iron ale",""
"242841733-0-41742","fortified bog-iron ale",""
"242841733-0-41743","enriched bog-iron ale",""
"242841733-0-41744","consummate bog-iron ale",""
"242841733-0-41745","fortified Bog-Iron Ale",""
"242841733-0-41746","sillabub",""
"242841733-0-41747","invigorated sillabub",""
"242841733-0-41748","fortified sillabub",""
"242841733-0-41749","enriched sillabub",""
"242841733-0-41750","consummate sillabub",""
"242841733-0-41751","fortified Sillabub",""
"242841733-0-41752","bottled buzz",""
"242841733-0-41753","invigorated bottled buzz",""
"242841733-0-41754","fortified bottled buzz",""
"242841733-0-41755","enriched bottled buzz",""
"242841733-0-41756","consummate bottled buzz",""
"242841733-0-41757","fortified Bottled Buzz",""
"242841733-0-41758","four-eye grog",""
"242841733-0-41759","invigorated four-eye grog",""
"242841733-0-41760","fortified four-eye grog",""
"242841733-0-41761","enriched four-eye grog",""
"242841733-0-41762","consummate four-eye grog",""
"242841733-0-41763","fortified Four-Eye Grog",""
"242841733-0-41764","captain frothy",""
"242841733-0-41765","invigorated captain frothy",""
"242841733-0-41766","fortified captain frothy",""
"242841733-0-41767","enriched captain frothy",""
"242841733-0-41768","consummate captain frothy",""
"242841733-0-41769","fortified Frothy",""
"242841733-0-41770","heather-tea",""
"242841733-0-41771","invigorated heather-tea",""
"242841733-0-41772","fortified heather-tea",""
"242841733-0-41773","enriched heather-tea",""
"242841733-0-41774","consummate heather-tea",""
"242841733-0-41775","fortified Heather-Tea",""
"242841733-0-41776","bitter tea",""
"242841733-0-41777","invigorated bitter tea",""
"242841733-0-41778","fortified bitter tea",""
"242841733-0-41779","enriched bitter tea",""
"242841733-0-41780","consummate bitter tea",""
"242841733-0-41781","fortified Bitter Tea",""
"242841733-0-41782","golden wine",""
"242841733-0-41783","enriched golden wine",""
"242841733-0-41784","fortified golden wine",""
"242841733-0-41785","invigorated golden wine",""
"242841733-0-41786","consummate golden wine",""
"242841733-0-41787","fortified Golden Wine",""
"242841733-0-41788","comberry wine",""
"242841733-0-41789","enriched comberry wine",""
"242841733-0-41790","fortified comberry wine",""
"242841733-0-41791","invigorated comberry wine",""
"242841733-0-41792","consummate comberry wine",""
"242841733-0-41793","fortified Black-Briar Wine",""
"242841733-0-41794","dragon's-tongue sap",""
"242841733-0-41795","enriched dragon's-tongue sap",""
"242841733-0-41796","fortified dragon's-tongue sap",""
"242841733-0-41797","invigorated dragon's-tongue sap",""
"242841733-0-41798","consummate dragon's-tongue sap",""
"242841733-0-41799","fortified Dragon's-Tongue Sap",""
"242841733-0-41800","shein wine",""
"242841733-0-41801","enriched shein wine",""
"242841733-0-41802","fortified shein wine",""
"242841733-0-41803","invigorated shein wine",""
"242841733-0-41804","consummate shein wine",""
"242841733-0-41805","fortified Shein",""
"242841733-0-41806","frost river wine",""
"242841733-0-41807","enriched frost river wine",""
"242841733-0-41808","fortified frost river wine",""
"242841733-0-41809","invigorated frost river wine",""
"242841733-0-41810","consummate frost river wine",""
"242841733-0-41811","fortified Frost River Wine",""
"242841733-0-41812","sparkling night-grog",""
"242841733-0-41813","enriched sparkling night-grog",""
"242841733-0-41814","fortified sparkling night-grog",""
"242841733-0-41815","invigorated sparkling night-grog",""
"242841733-0-41816","consummate sparkling night-grog",""
"242841733-0-41817","fortified Sparkling Night-Grog",""
"242841733-0-41818","fremented buttermilk",""
"242841733-0-41819","enriched fremented buttermilk",""
"242841733-0-41820","fortified fremented buttermilk",""
"242841733-0-41821","invigorated fremented buttermilk",""
"242841733-0-41822","consummate fremented buttermilk",""
"242841733-0-41823","fortified Fremented Buttermilk",""
"242841733-0-41824","bamphor squeezings",""
"242841733-0-41825","enriched bamphor squeezings",""
"242841733-0-41826","fortified bamphor squeezings",""
"242841733-0-41827","invigorated bamphor squeezings",""
"242841733-0-41828","consummate bamphor squeezings",""
"242841733-0-41829","fortified Bamphor Squeezings",""
"242841733-0-41830","plum brandy-wine",""
"242841733-0-41831","enriched plum brandy-wine",""
"242841733-0-41832","fortified plum brandy-wine",""
"242841733-0-41833","invigorated plum brandy-wine",""
"242841733-0-41834","consummate plum brandy-wine",""
"242841733-0-41835","fortified Plum Brandy-Wine",""
"242841733-0-41836","imported surillie",""
"242841733-0-41837","enriched imported surillie",""
"242841733-0-41838","fortified imported surillie",""
"242841733-0-41839","invigorated imported surillie",""
"242841733-0-41840","consummate imported surillie",""
"242841733-0-41841","fortified Surilie Wine",""
"242841733-0-41842","two-moon cordial",""
"242841733-0-41843","enriched two-moon cordial",""
"242841733-0-41844","fortified two-moon cordial",""
"242841733-0-41845","invigorated two-moon cordial",""
"242841733-0-41846","consummate two-moon cordial",""
"242841733-0-41847","fortified Two-Moon Cordial",""
"242841733-0-41848","shadowbanish wine",""
"242841733-0-41849","enriched shadowbanish wine",""
"242841733-0-41850","fortified shadowbanish wine",""
"242841733-0-41851","invigorated shadowbanish wine",""
"242841733-0-41852","consummate shadowbanish wine",""
"242841733-0-41853","fortified Shadowbanish Wine",""
"242841733-0-41854","rotmeth",""
"242841733-0-41855","enriched rotmeth",""
"242841733-0-41856","fortified rotmeth",""
"242841733-0-41857","invigorated rotmeth",""
"242841733-0-41858","consummate rotmeth",""
"242841733-0-41859","fortified Rotmeth",""
"242841733-0-41860","gold coast muscat",""
"242841733-0-41861","enriched gold coast muscat",""
"242841733-0-41862","fortified gold coast muscat",""
"242841733-0-41863","invigorated gold coast muscat",""
"242841733-0-41864","consummate gold coast muscat",""
"242841733-0-41865","fortified Kvatch Wine",""
"242841733-0-41866","gossamer tawny port",""
"242841733-0-41867","enriched gossamer tawny port",""
"242841733-0-41868","fortified gossamer tawny port",""
"242841733-0-41869","invigorated gossamer tawny port",""
"242841733-0-41870","consummate gossamer tawny port",""
"242841733-0-41871","fortified Gossamer Tawny Port",""
"242841733-0-41872","green asp juice",""
"242841733-0-41873","enriched green asp juice",""
"242841733-0-41874","fortified green asp juice",""
"242841733-0-41875","invigorated green asp juice",""
"242841733-0-41876","consummate green asp juice",""
"242841733-0-41877","fortified Green Asp Juice",""
"242841733-0-41878","aurum potabile",""
"242841733-0-41879","enriched aurum potabile",""
"242841733-0-41880","fortified aurum potabile",""
"242841733-0-41881","invigorated aurum potabile",""
"242841733-0-41882","consummate aurum potabile",""
"242841733-0-41883","fortified Aurum Potabile",""
"242841733-0-41884","you-know-what",""
"242841733-0-41885","enriched you-know-what",""
"242841733-0-41886","fortified you-know-what",""
"242841733-0-41887","invigorated you-know-what",""
"242841733-0-41888","consummate you-know-what",""
"242841733-0-41889","fortified You-Know-What",""
"242841733-0-41890","collequiva",""
"242841733-0-41891","enriched collequiva",""
"242841733-0-41892","fortified collequiva",""
"242841733-0-41893","invigorated collequiva",""
"242841733-0-41894","consummate collequiva",""
"242841733-0-41895","fortified Collequiva",""
"242841733-0-41896","spiced wine",""
"242841733-0-41897","enriched spiced wine",""
"242841733-0-41898","fortified spiced wine",""
"242841733-0-41899","invigorated spiced wine",""
"242841733-0-41900","consummate spiced wine",""
"242841733-0-41901","fortified Spiced Wine",""
"242841733-0-41902","truth-glimpse",""
"242841733-0-41903","enriched truth-glimpse",""
"242841733-0-41904","fortified truth-glimpse",""
"242841733-0-41905","invigorated truth-glimpse",""
"242841733-0-41906","consummate truth-glimpse",""
"242841733-0-41907","fortified Truth-Glimpse",""
"242841733-0-41908","bervez juice",""
"242841733-0-41909","enriched bervez juice",""
"242841733-0-41910","fortified bervez juice",""
