"location","source","target"
"242841733-0-69559","Cuirass of Phoenix",""
"242841733-0-69560","Essence Thief",""
"242841733-0-69561","Almalexia's Mercy",""
"242841733-0-69574","Velothi View Vintage Malbec Recipe",""
"242841733-0-69576","Velothi View Vintage Malbec Recipe",""
"242841733-0-69577","Helm of Julianos",""
"242841733-0-69578","Cuirass of Julianos",""
"242841733-0-69579","Pauldron of Julianos",""
"242841733-0-69580","Gauntlets of Julianos",""
"242841733-0-69581","Girdle of Julianos",""
"242841733-0-69582","Greaves of Julianos",""
"242841733-0-69583","Sabatons of Julianos",""
"242841733-0-69585","Jack of Julianos",""
"242841733-0-69586","Arm Cops of Julianos",""
"242841733-0-69588","Belt of Julianos",""
"242841733-0-69590","Boots of Julianos",""
"242841733-0-69597","Breeches of Julianos",""
"242841733-0-69598","Shoes of Julianos",""
"242841733-0-69599","axe of Julianos",""
"242841733-0-69600","Sword of Julianos",""
"242841733-0-69602","Battle Axe of Julianos",""
"242841733-0-69603","Maul of Julianos",""
"242841733-0-69605","Dagger of Julianos",""
"242841733-0-69607","Shield of Julianos",""
"242841733-0-69610","Lightning Staff of Julianos",""
"242841733-0-69612","Helm of Julianos",""
"242841733-0-69614","Pauldron of Julianos",""
"242841733-0-69615","Gauntlets of Julianos",""
"242841733-0-69617","Greaves of Julianos",""
"242841733-0-69619","Helmet of Julianos",""
"242841733-0-69622","Bracers of Julianos",""
"242841733-0-69623","Belt of Julianos",""
"242841733-0-69624","Guards of Julianos",""
"242841733-0-69625","Boots of Julianos",""
"242841733-0-69626","Hat of Julianos",""
"242841733-0-69628","Jerkin of Julianos",""
"242841733-0-69629","Epaulets of Julianos",""
"242841733-0-69630","Gloves of Julianos",""
"242841733-0-69631","Sash of Julianos",""
"242841733-0-69632","Breeches of Julianos",""
"242841733-0-69633","Shoes of Julianos",""
"242841733-0-69634","axe of Julianos",""
"242841733-0-69635","Sword of Julianos",""
"242841733-0-69636","mace of Julianos",""
"242841733-0-69637","Battle Axe of Julianos",""
"242841733-0-69638","Maul of Julianos",""
"242841733-0-69639","Greatsword of Julianos",""
"242841733-0-69640","Dagger of Julianos",""
"242841733-0-69642","Shield of Julianos",""
"242841733-0-69643","Inferno Staff of Julianos",""
"242841733-0-69644","Ice Staff of Julianos",""
"242841733-0-69645","Lightning Staff of Julianos",""
"242841733-0-69646","Restoration Staff of Julianos",""
"242841733-0-69648","Cuirass of Julianos",""
"242841733-0-69649","Pauldron of Julianos",""
"242841733-0-69651","Girdle of Julianos",""
"242841733-0-69652","Greaves of Julianos",""
"242841733-0-69653","Sabatons of Julianos",""
"242841733-0-69655","Jack of Julianos",""
"242841733-0-69656","Arm Cops of Julianos",""
"242841733-0-69658","Belt of Julianos",""
"242841733-0-69659","Guards of Julianos",""
"242841733-0-69660","Boots of Julianos",""
"242841733-0-69661","Hat of Julianos",""
"242841733-0-69662","Robe of Julianos",""
"242841733-0-69663","Jerkin of Julianos",""
"242841733-0-69664","Epaulets of Julianos",""
"242841733-0-69665","Gloves of Julianos",""
"242841733-0-69667","Breeches of Julianos",""
"242841733-0-69668","Shoes of Julianos",""
"242841733-0-69669","axe of Julianos",""
"242841733-0-69670","Sword of Julianos",""
"242841733-0-69671","mace of Julianos",""
"242841733-0-69672","Battle Axe of Julianos",""
"242841733-0-69673","Maul of Julianos",""
"242841733-0-69674","Greatsword of Julianos",""
"242841733-0-69675","Dagger of Julianos",""
"242841733-0-69676","Bow of Julianos",""
"242841733-0-69677","Shield of Julianos",""
"242841733-0-69678","Inferno Staff of Julianos",""
"242841733-0-69679","Ice Staff of Julianos",""
"242841733-0-69680","Lightning Staff of Julianos",""
"242841733-0-69682","Helm of Julianos",""
"242841733-0-69683","Cuirass of Julianos",""
"242841733-0-69684","Pauldron of Julianos",""
"242841733-0-69685","Gauntlets of Julianos",""
"242841733-0-69686","Girdle of Julianos",""
"242841733-0-69687","Greaves of Julianos",""
"242841733-0-69688","Sabatons of Julianos",""
"242841733-0-69689","Helmet of Julianos",""
"242841733-0-69690","Jack of Julianos",""
"242841733-0-69691","Arm Cops of Julianos",""
"242841733-0-69692","Bracers of Julianos",""
"242841733-0-69694","Guards of Julianos",""
"242841733-0-69695","Boots of Julianos",""
"242841733-0-69696","Hat of Julianos",""
"242841733-0-69697","Robe of Julianos",""
"242841733-0-69698","Jerkin of Julianos",""
"242841733-0-69699","Epaulets of Julianos",""
"242841733-0-69700","Gloves of Julianos",""
"242841733-0-69701","Sash of Julianos",""
"242841733-0-69702","Breeches of Julianos",""
"242841733-0-69703","Shoes of Julianos",""
"242841733-0-69704","axe of Julianos",""
"242841733-0-69705","Sword of Julianos",""
"242841733-0-69706","mace of Julianos",""
"242841733-0-69707","Battle Axe of Julianos",""
"242841733-0-69708","Maul of Julianos",""
"242841733-0-69709","Greatsword of Julianos",""
"242841733-0-69710","Dagger of Julianos",""
"242841733-0-69711","Bow of Julianos",""
"242841733-0-69712","Shield of Julianos",""
"242841733-0-69713","Inferno Staff of Julianos",""
"242841733-0-69714","Ice Staff of Julianos",""
"242841733-0-69715","Lightning Staff of Julianos",""
"242841733-0-69716","Restoration Staff of Julianos",""
"242841733-0-69717","Helm of Julianos",""
"242841733-0-69718","Cuirass of Julianos",""
"242841733-0-69720","Gauntlets of Julianos",""
"242841733-0-69721","Girdle of Julianos",""
"242841733-0-69722","Greaves of Julianos",""
"242841733-0-69723","Sabatons of Julianos",""
"242841733-0-69724","Helmet of Julianos",""
"242841733-0-69725","Jack of Julianos",""
"242841733-0-69726","Arm Cops of Julianos",""
"242841733-0-69727","Bracers of Julianos",""
"242841733-0-69728","Belt of Julianos",""
"242841733-0-69729","Guards of Julianos",""
"242841733-0-69730","Boots of Julianos",""
"242841733-0-69731","Hat of Julianos",""
"242841733-0-69732","Robe of Julianos",""
"242841733-0-69733","Jerkin of Julianos",""
"242841733-0-69735","Gloves of Julianos",""
"242841733-0-69736","Sash of Julianos",""
"242841733-0-69737","Breeches of Julianos",""
"242841733-0-69738","Shoes of Julianos",""
"242841733-0-69740","Sword of Julianos",""
"242841733-0-69742","Battle Axe of Julianos",""
"242841733-0-69743","Maul of Julianos",""
"242841733-0-69744","Greatsword of Julianos",""
"242841733-0-69746","Bow of Julianos",""
"242841733-0-69747","Shield of Julianos",""
"242841733-0-69748","Inferno Staff of Julianos",""
"242841733-0-69749","Ice Staff of Julianos",""
"242841733-0-69750","Lightning Staff of Julianos",""
"242841733-0-69751","Restoration Staff of Julianos",""
"242841733-0-69752","Helm of Julianos",""
"242841733-0-69753","Cuirass of Julianos",""
"242841733-0-69754","Pauldron of Julianos",""
"242841733-0-69756","Girdle of Julianos",""
"242841733-0-69757","Greaves of Julianos",""
"242841733-0-69758","Sabatons of Julianos",""
"242841733-0-69759","Helmet of Julianos",""
"242841733-0-69760","Jack of Julianos",""
"242841733-0-69761","Arm Cops of Julianos",""
"242841733-0-69762","Bracers of Julianos",""
"242841733-0-69763","Belt of Julianos",""
"242841733-0-69764","Guards of Julianos",""
"242841733-0-69765","Boots of Julianos",""
"242841733-0-69766","Hat of Julianos",""
"242841733-0-69767","Robe of Julianos",""
"242841733-0-69769","Epaulets of Julianos",""
"242841733-0-69771","Sash of Julianos",""
"242841733-0-69772","Breeches of Julianos",""
"242841733-0-69774","axe of Julianos",""
"242841733-0-69776","mace of Julianos",""
"242841733-0-69777","Battle Axe of Julianos",""
"242841733-0-69779","Greatsword of Julianos",""
"242841733-0-69781","Bow of Julianos",""
"242841733-0-69782","Shield of Julianos",""
"242841733-0-69784","Ice Staff of Julianos",""
"242841733-0-69786","Restoration Staff of Julianos",""
"242841733-0-69787","Helm of Julianos",""
"242841733-0-69789","Pauldron of Julianos",""
"242841733-0-69790","Gauntlets of Julianos",""
"242841733-0-69792","Greaves of Julianos",""
"242841733-0-69793","Sabatons of Julianos",""
"242841733-0-69794","Helmet of Julianos",""
"242841733-0-69795","Jack of Julianos",""
"242841733-0-69796","Arm Cops of Julianos",""
"242841733-0-69799","Guards of Julianos",""
"242841733-0-69801","Hat of Julianos",""
"242841733-0-69803","Jerkin of Julianos",""
"242841733-0-69806","Sash of Julianos",""
"242841733-0-69807","Breeches of Julianos",""
"242841733-0-69808","Shoes of Julianos",""
"242841733-0-69809","axe of Julianos",""
"242841733-0-69810","Sword of Julianos",""
"242841733-0-69811","mace of Julianos",""
"242841733-0-69812","Battle Axe of Julianos",""
"242841733-0-69813","Maul of Julianos",""
"242841733-0-69818","Inferno Staff of Julianos",""
"242841733-0-69820","Lightning Staff of Julianos",""
"242841733-0-69823","Cuirass of Julianos",""
"242841733-0-69824","Pauldron of Julianos",""
"242841733-0-69825","Gauntlets of Julianos",""
"242841733-0-69828","Sabatons of Julianos",""
"242841733-0-69830","Jack of Julianos",""
"242841733-0-69832","Bracers of Julianos",""
"242841733-0-69833","Belt of Julianos",""
"242841733-0-69835","Boots of Julianos",""
"242841733-0-69836","Hat of Julianos",""
"242841733-0-69838","Jerkin of Julianos",""
"242841733-0-69839","Epaulets of Julianos",""
"242841733-0-69841","Sash of Julianos",""
"242841733-0-69842","Breeches of Julianos",""
"242841733-0-69844","axe of Julianos",""
"242841733-0-69845","Sword of Julianos",""
"242841733-0-69850","Dagger of Julianos",""
"242841733-0-69852","Shield of Julianos",""
"242841733-0-69853","Inferno Staff of Julianos",""
"242841733-0-69854","Ice Staff of Julianos",""
"242841733-0-69855","Lightning Staff of Julianos",""
"242841733-0-69856","Restoration Staff of Julianos",""
"242841733-0-69857","Helm of Julianos",""
"242841733-0-69858","Cuirass of Julianos",""
"242841733-0-69859","Pauldron of Julianos",""
"242841733-0-69864","Helmet of Julianos",""
"242841733-0-69866","Arm Cops of Julianos",""
"242841733-0-69869","Guards of Julianos",""
"242841733-0-69870","Boots of Julianos",""
"242841733-0-69871","Hat of Julianos",""
"242841733-0-69873","Jerkin of Julianos",""
"242841733-0-69874","Epaulets of Julianos",""
"242841733-0-69876","Sash of Julianos",""
"242841733-0-69877","Breeches of Julianos",""
"242841733-0-69878","Shoes of Julianos",""
"242841733-0-69879","axe of Julianos",""
"242841733-0-69880","Sword of Julianos",""
"242841733-0-69881","mace of Julianos",""
"242841733-0-69882","Battle Axe of Julianos",""
"242841733-0-69883","Maul of Julianos",""
"242841733-0-69884","Greatsword of Julianos",""
"242841733-0-69885","Dagger of Julianos",""
"242841733-0-69887","Shield of Julianos",""
"242841733-0-69888","Inferno Staff of Julianos",""
"242841733-0-69889","Ice Staff of Julianos",""
"242841733-0-69890","Lightning Staff of Julianos",""
"242841733-0-69891","Restoration Staff of Julianos",""
"242841733-0-69892","Helm of Julianos",""
"242841733-0-69893","Cuirass of Julianos",""
"242841733-0-69894","Pauldron of Julianos",""
"242841733-0-69895","Gauntlets of Julianos",""
"242841733-0-69896","Girdle of Julianos",""
"242841733-0-69897","Greaves of Julianos",""
"242841733-0-69898","Sabatons of Julianos",""
"242841733-0-69899","Helmet of Julianos",""
"242841733-0-69900","Jack of Julianos",""
"242841733-0-69901","Arm Cops of Julianos",""
"242841733-0-69902","Bracers of Julianos",""
"242841733-0-69904","Guards of Julianos",""
"242841733-0-69906","Hat of Julianos",""
"242841733-0-69907","Robe of Julianos",""
"242841733-0-69908","Jerkin of Julianos",""
"242841733-0-69909","Epaulets of Julianos",""
"242841733-0-69910","Gloves of Julianos",""
"242841733-0-69911","Sash of Julianos",""
"242841733-0-69912","Breeches of Julianos",""
"242841733-0-69914","axe of Julianos",""
"242841733-0-69915","Sword of Julianos",""
"242841733-0-69916","mace of Julianos",""
"242841733-0-69917","Battle Axe of Julianos",""
"242841733-0-69918","Maul of Julianos",""
"242841733-0-69919","Greatsword of Julianos",""
"242841733-0-69920","Dagger of Julianos",""
"242841733-0-69921","Bow of Julianos",""
"242841733-0-69922","Shield of Julianos",""
"242841733-0-69923","Inferno Staff of Julianos",""
"242841733-0-69924","Ice Staff of Julianos",""
"242841733-0-69926","Restoration Staff of Julianos",""
"242841733-0-69927","Helm of Trials",""
"242841733-0-69928","Cuirass of Trials",""
"242841733-0-69929","Pauldron of Trials",""
"242841733-0-69930","Gauntlets of Trials",""
"242841733-0-69932","Greaves of Trials",""
"242841733-0-69933","Sabatons of Trials",""
"242841733-0-69934","Helmet of Trials",""
"242841733-0-69935","Jack of Trials",""
"242841733-0-69936","Arm Cops of Trials",""
"242841733-0-69937","Bracers of Trials",""
"242841733-0-69938","Belt of Trials",""
"242841733-0-69939","Guards of Trials",""
"242841733-0-69940","Boots of Trials",""
"242841733-0-69941","Hat of Trials",""
"242841733-0-69942","Robe of Trials",""
"242841733-0-69943","Jerkin of Trials",""
"242841733-0-69945","Gloves of Trials",""
"242841733-0-69946","Sash of Trials",""
"242841733-0-69947","Breeches of Trials",""
"242841733-0-69948","Shoes of Trials",""
"242841733-0-69950","Sword of Trials",""
"242841733-0-69952","Battle Axe of Trials",""
"242841733-0-69953","Maul of Trials",""
"242841733-0-69954","Greatsword of Trials",""
"242841733-0-69955","Dagger of Trials",""
"242841733-0-69956","Bow of Trials",""
"242841733-0-69957","Shield of Trials",""
"242841733-0-69958","Inferno Staff of Trials",""
"242841733-0-69959","Ice Staff of Trials",""
"242841733-0-69960","Lightning Staff of Trials",""
"242841733-0-69961","Restoration Staff of Trials",""
"242841733-0-69962","Helm of Trials",""
"242841733-0-69963","Cuirass of Trials",""
"242841733-0-69964","Pauldron of Trials",""
"242841733-0-69965","Gauntlets of Trials",""
"242841733-0-69968","Sabatons of Trials",""
"242841733-0-69969","Helmet of Trials",""
"242841733-0-69970","Jack of Trials",""
"242841733-0-69971","Arm Cops of Trials",""
"242841733-0-69972","Bracers of Trials",""
"242841733-0-69974","Guards of Trials",""
"242841733-0-69975","Boots of Trials",""
"242841733-0-69976","Hat of Trials",""
"242841733-0-69977","Robe of Trials",""
"242841733-0-69978","Jerkin of Trials",""
"242841733-0-69980","Gloves of Trials",""
"242841733-0-69981","Sash of Trials",""
"242841733-0-69984","axe of Trials",""
"242841733-0-69985","Sword of Trials",""
"242841733-0-69986","mace of Trials",""
"242841733-0-69987","Battle Axe of Trials",""
"242841733-0-69988","Maul of Trials",""
"242841733-0-69992","Shield of Trials",""
"242841733-0-69993","Inferno Staff of Trials",""
"242841733-0-69994","Ice Staff of Trials",""
"242841733-0-69996","Restoration Staff of Trials",""
"242841733-0-69999","Pauldron of Trials",""
"242841733-0-70000","Gauntlets of Trials",""
"242841733-0-70001","Girdle of Trials",""
"242841733-0-70002","Greaves of Trials",""
"242841733-0-70003","Sabatons of Trials",""
"242841733-0-70005","Jack of Trials",""
"242841733-0-70007","Bracers of Trials",""
"242841733-0-70008","Belt of Trials",""
"242841733-0-70011","Hat of Trials",""
"242841733-0-70014","Epaulets of Trials",""
"242841733-0-70015","Gloves of Trials",""
"242841733-0-70016","Sash of Trials",""
"242841733-0-70017","Breeches of Trials",""
"242841733-0-70018","Shoes of Trials",""
"242841733-0-70019","axe of Trials",""
"242841733-0-70020","Sword of Trials",""
"242841733-0-70021","mace of Trials",""
"242841733-0-70022","Battle Axe of Trials",""
"242841733-0-70023","Maul of Trials",""
"242841733-0-70027","Shield of Trials",""
"242841733-0-70029","Ice Staff of Trials",""
"242841733-0-70030","Lightning Staff of Trials",""
"242841733-0-70032","Helm of Trials",""
"242841733-0-70034","Pauldron of Trials",""
"242841733-0-70037","Greaves of Trials",""
"242841733-0-70040","Jack of Trials",""
"242841733-0-70041","Arm Cops of Trials",""
"242841733-0-70042","Bracers of Trials",""
"242841733-0-70043","Belt of Trials",""
"242841733-0-70045","Boots of Trials",""
"242841733-0-70046","Hat of Trials",""
"242841733-0-70047","Robe of Trials",""
"242841733-0-70048","Jerkin of Trials",""
"242841733-0-70049","Epaulets of Trials",""
"242841733-0-70052","Breeches of Trials",""
"242841733-0-70053","Shoes of Trials",""
"242841733-0-70054","axe of Trials",""
"242841733-0-70055","Sword of Trials",""
"242841733-0-70057","Battle Axe of Trials",""
"242841733-0-70060","Dagger of Trials",""
"242841733-0-70061","Bow of Trials",""
"242841733-0-70063","Inferno Staff of Trials",""
"242841733-0-70064","Ice Staff of Trials",""
"242841733-0-70065","Lightning Staff of Trials",""
"242841733-0-70068","Cuirass of Trials",""
